Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Nouvelle-Aquitaine;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;23037;Bussière-Nouvelle;4;0;0;11;3;9;3;8;3;0;0;0;3;44
;23038;Bussière-Saint-Georges;16;3;0;49;8;35;12;27;8;0;0;3;3;164
;23039;La Celle-Dunoise;60;0;1;120;21;67;33;49;20;0;0;14;24;410
;23040;La Celle-sous-Gouzon;8;0;0;32;2;14;6;17;3;0;0;3;5;91
;23041;La Cellette;21;1;0;51;9;26;14;23;9;0;0;8;9;171
;23042;Ceyroux;13;0;0;24;4;16;5;9;2;0;0;2;3;78
;23043;Chamberaud;4;0;0;20;2;12;9;9;3;0;0;3;7;70
;23044;Chambon-Sainte-Croix;5;0;0;11;5;10;4;10;1;0;0;5;1;52
;23045;Chambon-sur-Voueize;61;1;0;148;28;93;52;64;27;1;0;13;36;525
;23046;Chambonchard;3;0;0;14;2;12;9;4;2;0;0;3;2;51
;23047;Chamborand;14;1;0;44;8;32;13;19;3;0;0;3;13;151
;23048;Champagnat;24;2;0;72;13;60;30;40;19;0;0;16;15;291
;23049;Champsanglard;18;1;0;51;4;30;20;24;6;0;1;2;8;166
;23050;La Chapelle-Baloue;6;1;1;18;4;8;12;10;6;0;0;2;7;75
;23051;La Chapelle-Saint-Martial;2;1;0;14;2;11;1;15;2;0;0;2;3;53
;23052;La Chapelle-Taillefert;48;1;1;63;16;58;21;38;5;1;0;5;10;266
;23053;Chard;9;0;0;19;1;18;7;17;10;0;0;8;6;97
;23054;Charron;15;0;0;27;13;32;10;9;5;0;0;5;12;129
;23055;Châtelard;2;0;0;3;1;3;1;5;5;0;0;2;2;25
;23056;Châtelus-le-Marcheix;26;1;0;51;8;40;25;24;13;0;0;18;10;216
;23057;Châtelus-Malvaleix;50;0;0;98;13;59;27;51;20;0;0;21;18;358
;23058;Le Chauchet;8;0;0;14;0;12;11;6;1;0;0;2;3;57
;23059;La Chaussade;10;0;0;25;4;11;5;16;2;0;0;4;9;86
;23060;Chavanat;9;0;0;17;4;18;7;5;5;1;0;3;1;70
;23061;Chénérailles;58;0;0;134;21;85;36;61;18;0;0;15;33;461
;23062;Chéniers;26;2;0;105;8;78;35;61;22;0;0;22;19;379
;23063;Clairavaux;9;0;0;35;3;17;3;19;4;0;0;5;4;99
;23064;Clugnat;45;1;0;123;10;74;40;61;20;3;0;20;36;433
;23065;Colondannes;13;1;0;64;9;26;14;29;10;1;0;6;6;180
;23066;Le Compas;16;0;0;40;4;15;12;8;6;0;0;6;15;123
;23067;La Courtine;74;3;0;145;16;72;27;54;12;0;0;14;26;443
;23068;Cressat;45;1;0;112;20;66;37;51;14;0;0;14;22;383
;23069;Crocq;31;0;0;74;11;43;23;31;10;0;0;14;23;261
;23070;Crozant;33;1;0;77;16;55;21;43;16;0;0;15;26;304
;23071;Croze;10;0;0;41;4;26;13;27;8;0;0;3;6;139
;23072;Domeyrot;15;0;0;50;2;32;10;19;9;0;0;5;8;151
;23073;Dontreix;26;1;1;83;15;54;26;47;21;1;0;14;22;312
;23074;Le Donzeil;15;4;0;31;2;26;10;22;7;0;0;8;13;139
;23075;Dun-le-Palestel;94;2;1;258;33;129;49;68;30;2;0;20;46;732
;23076;Évaux-les-Bains;141;5;1;233;51;139;83;104;39;0;0;32;49;877
;23077;Faux-la-Montagne;31;2;1;37;15;43;25;39;14;0;0;25;14;247
;23078;Faux-Mazuras;11;1;0;43;6;17;9;17;5;0;1;9;7;126
;23079;Felletin;119;2;0;237;46;149;87;103;43;1;0;24;44;855
;23080;Féniers;5;0;0;21;3;18;5;3;2;0;0;1;4;62
;23081;Flayat;32;1;0;68;11;35;27;16;9;0;0;5;14;219
;23082;Fleurat;18;0;1;73;6;39;9;21;10;0;0;6;8;191
;23083;Fontanières;11;1;0;40;12;36;13;20;10;0;0;7;14;165
;23084;La Forêt-du-Temple;4;0;0;20;7;15;6;14;4;0;0;2;13;86
;23086;Fransèches;36;0;0;51;8;21;13;23;7;0;0;7;14;180
;23087;Fresselines;42;5;0;104;16;57;28;40;17;1;0;15;33;359
;23088;Gartempe;10;0;0;19;3;13;11;7;3;0;0;6;4;76
;23089;Genouillac;43;0;0;190;13;89;27;72;26;0;1;24;25;510
;23090;Gentioux-Pigerolles;27;2;0;40;6;42;23;36;12;0;0;15;16;219
;23091;Gioux;8;0;0;31;5;16;11;15;8;0;0;6;3;104
;23092;Glénic;56;2;0;139;18;68;41;53;17;0;0;9;18;420
;23093;Gouzon;144;2;0;374;57;213;85;110;46;0;1;15;62;1110
;23095;Le Grand-Bourg;103;1;1;268;21;153;85;94;43;0;0;29;54;852
;23096;Guéret;1821;23;11;2556;451;1312;750;725;197;44;0;117;276;8283
;23097;Issoudun-Létrieix;14;0;0;57;4;38;18;33;8;0;0;9;10;191
;23098;Jalesches;2;0;0;20;2;9;4;6;0;0;0;1;2;47
;23099;Janaillat;25;0;0;50;7;42;15;28;12;1;1;8;17;207
;23100;Jarnages;38;2;1;88;18;53;22;33;15;1;0;10;10;291
;23101;Jouillat;38;1;0;79;6;49;21;51;20;0;0;15;24;304
;23102;Ladapeyre;24;0;0;58;8;28;26;52;16;0;0;15;12;238
;23103;Lafat;36;0;0;65;11;42;25;28;8;0;0;16;26;257
;23104;Lavaufranche;11;0;0;33;7;31;19;27;9;0;0;9;5;151
;23105;Lavaveix-les-Mines;58;3;0;86;17;79;43;57;17;1;0;18;32;410
;23106;Lépaud;26;1;0;69;11;59;15;27;13;0;0;7;19;246
;23107;Lépinas;12;0;0;24;6;14;14;16;4;1;0;2;6;100
;23108;Leyrat;9;0;0;26;0;19;10;14;3;0;0;2;4;88
;23109;Linard-Malval;12;0;0;37;6;28;13;16;14;0;0;4;9;140
;23110;Lioux-les-Monges;1;0;0;8;0;6;2;6;3;0;0;2;0;28
;23111;Lizières;14;0;0;61;6;28;12;31;6;0;0;13;9;181
;23112;Lourdoueix-Saint-Pierre;52;4;0;163;13;92;46;78;34;1;0;25;33;541
;23113;Lupersat;22;0;0;44;13;41;19;24;10;0;0;10;16;199
;23114;Lussat;32;0;0;92;10;47;24;33;8;0;0;13;20;279
;23115;Magnat-l'Étrange;11;3;0;32;3;26;10;20;10;0;0;10;9;136
;23116;Mainsat;37;1;0;85;17;56;39;49;20;0;1;18;25;348
;23117;Maison-Feyne;23;0;0;73;2;37;9;25;11;0;0;8;8;196
;23118;Maisonnisses;14;2;0;27;2;21;13;18;6;0;0;4;10;118
;23119;Malleret;4;0;0;6;0;6;1;5;1;0;0;1;0;25
;23120;Malleret-Boussac;9;0;0;37;2;28;13;22;12;0;0;6;16;146
;23122;Mansat-la-Courrière;3;0;0;15;1;12;8;10;3;0;0;2;1;56
;23123;Les Mars;15;1;0;40;1;26;17;12;7;0;0;6;7;131
;23124;Marsac;53;1;1;97;21;70;36;57;13;0;0;10;19;379
;23125;Le Mas-d'Artige;9;0;0;16;4;10;8;9;2;0;0;4;2;65
;23127;Mautes;12;1;0;38;4;19;9;20;11;0;0;6;19;140
;23128;Mazeirat;13;0;0;29;2;15;2;11;4;1;0;4;2;83
;23129;La Mazière-aux-Bons-Hommes;1;0;0;7;3;11;5;1;2;0;0;1;5;36
;23130;Méasnes;47;1;0;94;7;60;31;54;19;0;0;16;16;344
;23131;Mérinchal;39;2;0;134;22;83;44;73;26;0;1;16;34;475
;23132;Montaigut-le-Blanc;30;1;0;68;12;47;18;42;9;0;0;4;13;245
;23133;Montboucher;31;1;0;75;13;46;19;48;10;0;1;18;14;277
;23134;Le Monteil-au-Vicomte;6;0;0;41;7;25;10;20;5;0;0;14;7;136
;23136;Mortroux;15;1;0;52;5;36;16;34;9;0;0;14;14;196
;23137;Mourioux-Vieilleville;31;2;0;85;11;52;30;50;15;0;0;15;15;306
;23138;Moutier-d'Ahun;8;1;0;31;5;19;16;16;4;0;0;4;10;114
;23139;Moutier-Malcard;30;1;0;98;15;54;25;44;16;0;0;12;36;331
;23140;Moutier-Rozeille;43;0;0;86;14;54;33;36;12;0;0;9;18;305
;23141;Naillat;55;2;0;130;18;92;45;52;17;1;0;16;26;455
;23142;Néoux;20;0;0;44;9;30;27;25;15;0;0;9;14;194
;23143;Noth;31;1;0;116;14;73;27;37;9;1;0;5;10;324
;23144;La Nouaille;17;0;0;28;7;27;15;16;7;0;0;11;15;144
;23145;Nouhant;20;0;0;55;8;36;18;21;7;0;0;13;16;194
;23146;Nouzerines;15;0;0;38;5;27;10;17;10;0;0;7;20;150
;23147;Nouzerolles;5;0;0;25;2;11;8;8;5;0;0;1;1;66
;23148;Nouziers;9;0;0;27;4;26;9;32;13;0;0;12;10;143
;23149;Parsac-Rimondeix;49;3;0;151;19;81;37;58;24;1;0;17;25;465
;23150;Peyrabout;18;0;0;32;5;21;11;14;3;0;0;3;8;116
;23151;Peyrat-la-Nonière;40;2;0;81;6;48;31;34;15;0;1;7;14;278
;23152;Pierrefitte;2;0;0;15;3;8;2;9;1;1;0;4;1;47
;23154;Pionnat;56;3;1;135;17;95;37;81;16;0;0;15;34;490
;23155;Pontarion;33;0;0;92;10;44;15;28;10;0;0;3;6;242
;23156;Pontcharraud;11;0;0;9;2;12;6;5;3;0;0;4;5;57
;23157;La Pouge;5;0;0;14;1;14;6;6;2;0;0;2;8;58
;23158;Poussanges;6;0;0;35;4;13;9;18;5;0;0;5;5;101
;23159;Puy-Malsignat;12;0;0;19;3;21;7;16;4;1;1;5;6;95
;23160;Reterre;21;2;0;48;3;34;16;25;16;3;0;11;14;194
;23162;Roches;24;1;0;57;8;52;20;18;13;0;1;10;20;225
;23164;Rougnat;29;0;0;78;21;57;34;46;27;0;0;15;27;334
;23165;Royère-de-Vassivière;39;1;1;104;18;65;25;52;20;0;0;11;24;361
;23166;Sagnat;11;0;0;50;6;17;12;21;7;0;0;1;8;134
;23167;Sannat;24;1;0;67;9;38;18;23;13;0;0;7;24;225
;23168;Sardent;53;1;1;146;20;100;48;74;29;1;0;22;31;526
;23169;La Saunière;84;2;0;130;18;58;19;53;16;0;0;10;20;410
;23170;Savennes;23;3;0;47;15;25;13;20;2;0;0;5;5;160
;23171;Sermur;7;0;0;16;2;10;4;13;4;0;0;3;10;69
;23172;La Serre-Bussière-Vieille;6;1;0;19;3;14;6;10;3;0;0;8;4;75
;23173;Soubrebost;6;0;0;22;3;16;5;18;12;0;0;4;2;87
;23174;Soumans;42;3;0;102;13;65;32;53;25;1;0;25;26;387
;23175;Sous-Parsat;18;0;0;21;7;22;4;7;2;0;0;3;5;89
;23176;La Souterraine;506;1;5;919;149;540;298;342;90;10;0;66;134;3060
;23177;Saint-Agnant-de-Versillat;88;2;1;256;35;140;46;88;22;0;0;20;32;731
;23178;Saint-Agnant-près-Crocq;21;0;0;23;3;23;8;19;8;0;0;11;10;127
;23179;Saint-Alpinien;16;0;0;57;3;38;10;30;11;0;0;6;9;181
;23180;Saint-Amand;42;0;0;100;12;58;24;47;19;0;0;7;20;329
;23181;Saint-Amand-Jartoudeix;10;1;0;29;4;26;11;22;8;0;0;4;8;124
;23182;Saint-Avit-de-Tardes;14;0;0;36;1;19;13;13;9;0;0;7;7;119
;23183;Saint-Avit-le-Pauvre;11;0;0;9;4;7;5;9;4;0;0;0;0;49
;23184;Saint-Bard;4;0;0;25;7;7;5;8;3;0;0;1;3;63
;23185;Saint-Chabrais;20;0;0;50;10;29;23;29;8;0;0;4;15;189
;23186;Saint-Christophe;24;0;0;45;4;22;6;10;1;1;0;1;4;118
;23187;Saint-Dizier-la-Tour;15;1;0;38;4;22;7;19;6;0;0;4;5;122
;23188;Saint-Dizier-les-Domaines;9;0;0;40;4;29;7;14;8;0;0;6;8;126
;23189;Saint-Dizier-Masbaraud;87;2;0;228;27;139;81;118;48;1;1;32;52;816
;23190;Saint-Domet;14;1;0;31;2;22;12;13;5;0;0;5;5;110
;23191;Saint-Éloi;16;0;0;36;8;22;10;14;8;1;0;4;8;127
;23192;Fursac;100;1;2;268;42;194;80;126;56;0;0;39;54;963
;23193;Sainte-Feyre;400;7;0;662;92;328;153;190;57;7;0;37;84;2018
;23194;Sainte-Feyre-la-Montagne;10;0;0;28;7;17;4;12;1;0;0;3;7;90
;23195;Saint-Fiel;110;3;1;261;36;134;54;65;36;1;0;23;23;747
;23196;Saint-Frion;14;0;0;34;4;28;11;24;3;0;0;9;5;132
;23197;Saint-Georges-la-Pouge;32;2;0;66;13;42;15;35;6;0;0;15;8;233
;23198;Saint-Georges-Nigremont;10;0;0;25;3;16;7;7;9;0;0;8;6;92
;23199;Saint-Germain-Beaupré;19;1;0;72;11;49;16;38;23;0;0;6;9;244
;23200;Saint-Goussaud;10;0;0;40;11;18;12;12;5;0;0;17;9;134
;23201;Saint-Hilaire-la-Plaine;22;1;0;35;6;31;9;15;8;0;0;7;4;138
;23202;Saint-Hilaire-le-Château;19;0;0;36;9;30;16;30;10;0;0;7;11;168
;23203;Saint-Julien-la-Genête;21;1;1;49;14;19;17;15;5;0;0;6;3;152
;23204;Saint-Julien-le-Châtel;2;0;0;31;1;17;11;13;4;0;0;5;6;90
;23205;Saint-Junien-la-Bregère;4;0;0;20;2;17;5;20;9;0;0;6;8;91
;23206;Saint-Laurent;84;0;0;162;16;89;37;39;16;0;0;8;19;470
;23207;Saint-Léger-Bridereix;11;0;0;34;5;20;11;11;7;1;0;4;4;108
;23208;Saint-Léger-le-Guérétois;32;1;0;91;13;59;33;41;14;1;0;6;8;300
;23209;Saint-Loup;17;2;0;32;3;24;9;18;8;0;0;7;8;129
;23210;Saint-Maixant;19;0;0;56;7;37;11;15;4;0;0;9;17;175
;23211;Saint-Marc-à-Frongier;35;0;0;87;10;67;25;35;18;0;0;10;9;296
;23212;Saint-Marc-à-Loubaud;4;0;0;20;2;17;3;16;10;0;0;6;12;88
;23213;Saint-Marien;5;1;0;27;2;28;11;16;12;0;0;4;15;120
;23214;Saint-Martial-le-Mont;20;0;0;30;5;25;9;28;8;0;0;8;14;148
;23215;Saint-Martial-le-Vieux;13;0;0;23;4;23;5;10;9;0;0;3;3;93
;23216;Saint-Martin-Château;8;0;0;23;3;13;13;14;3;0;0;7;5;90
;23217;Saint-Martin-Sainte-Catherine;36;2;0;50;13;37;30;27;9;0;0;16;23;244
;23218;Saint-Maurice-près-Crocq;8;0;0;20;1;11;4;7;3;0;0;1;4;60
;23219;Saint-Maurice-la-Souterraine;77;2;1;282;31;159;61;91;30;2;0;21;30;788
;23220;Saint-Médard-la-Rochette;30;1;0;102;11;71;34;58;21;1;0;23;32;386
;23221;Saint-Merd-la-Breuille;13;0;0;41;5;23;8;24;7;0;0;11;7;141
;23222;Saint-Michel-de-Veisse;7;0;0;46;4;27;8;15;8;0;0;4;8;127
;23223;Saint-Moreil;14;0;0;29;13;26;22;23;13;0;0;5;15;162
;23224;Saint-Oradoux-de-Chirouze;5;1;0;12;0;12;5;7;3;0;0;2;1;48
;23225;Saint-Oradoux-près-Crocq;7;0;0;17;5;7;18;13;3;0;0;6;4;80
;23226;Saint-Pardoux-d'Arnet;12;0;0;45;5;17;4;16;5;0;0;11;5;121
;23227;Saint-Pardoux-Morterolles;16;2;0;43;3;17;11;24;9;0;0;10;9;145
;23228;Saint-Pardoux-le-Neuf;20;0;0;47;6;25;14;10;6;0;0;6;5;139
;23229;Saint-Pardoux-les-Cards;15;1;0;68;11;32;15;31;7;0;0;7;14;202
;23230;Saint-Pierre-Chérignat;13;0;0;26;7;19;10;14;11;0;0;10;7;117
;23232;Saint-Pierre-Bellevue;21;0;0;34;4;30;11;22;8;0;0;4;10;144
;23233;Saint-Pierre-le-Bost;11;1;0;18;3;19;4;13;8;0;0;4;7;89
;23234;Saint-Priest;10;0;0;31;1;18;7;10;5;0;0;6;10;98
;23235;Saint-Priest-la-Feuille;60;4;0;148;14;105;34;68;14;0;0;10;23;480
;23236;Saint-Priest-la-Plaine;21;0;0;49;10;40;11;23;10;0;0;4;10;178
;23237;Saint-Priest-Palus;5;0;0;10;1;7;2;6;1;0;0;2;2;36
;23238;Saint-Quentin-la-Chabanne;34;1;0;76;12;52;16;35;12;0;0;10;14;263
;23239;Saint-Sébastien;43;0;1;105;24;81;50;58;20;0;1;19;33;435
;23240;Saint-Silvain-Bas-le-Roc;24;2;0;52;7;76;33;45;14;1;0;13;21;289
;23241;Saint-Silvain-Bellegarde;18;0;0;28;4;22;9;17;7;0;0;9;7;122
;23242;Saint-Silvain-Montaigut;16;0;0;42;3;21;20;20;4;0;0;3;7;137
;23243;Saint-Silvain-sous-Toulx;15;2;0;36;4;11;1;11;3;0;0;2;3;88
;23244;Saint-Sulpice-le-Dunois;48;1;2;129;14;85;35;51;25;1;1;22;35;451
;23245;Saint-Sulpice-le-Guérétois;262;1;1;461;81;272;120;152;40;1;1;39;49;1480
;23246;Saint-Sulpice-les-Champs;31;2;0;67;4;48;21;36;9;1;0;7;16;243
;23247;Saint-Vaury;173;3;0;352;66;255;106;189;47;5;0;28;46;1271
;23248;Saint-Victor-en-Marche;30;2;1;83;9;49;16;40;6;3;0;5;12;255
;23249;Saint-Yrieix-la-Montagne;17;0;1;40;4;22;10;25;10;0;0;6;13;149
;23250;Saint-Yrieix-les-Bois;23;1;0;55;9;24;17;21;9;0;0;9;6;174
;23251;Tardes;6;0;0;29;3;17;8;5;3;0;0;4;4;80
;23252;Tercillat;11;0;0;23;3;14;9;19;13;0;1;9;15;118
;23253;Thauron;13;0;0;39;6;12;6;17;6;0;0;5;11;115
;23254;Toulx-Sainte-Croix;9;1;1;49;10;34;18;35;12;0;0;9;16;193
;23255;Trois-Fonds;8;0;0;24;2;16;4;8;5;0;0;0;4;72
;23257;Vallière;53;1;0;126;18;87;45;85;32;1;0;24;30;502
;23258;Vareilles;25;1;0;69;3;57;8;27;9;0;0;7;8;214
;23259;Verneiges;3;0;0;25;5;17;3;9;3;0;0;1;1;68
;23260;Vidaillat;14;0;0;26;4;15;11;13;9;0;0;8;8;108
;23261;Viersat;17;1;0;42;5;40;13;26;14;0;0;9;8;176
;23262;Vigeville;6;0;0;35;4;14;8;12;1;0;0;6;3;90
;23263;Villard;22;0;0;58;10;48;12;30;22;0;0;14;26;243
;23264;La Villedieu;5;0;0;5;1;8;5;4;1;0;0;3;4;36
;23265;La Villeneuve;4;0;0;10;0;9;4;7;2;0;0;3;2;41
;23266;La Villetelle;7;1;0;30;6;19;12;22;14;0;0;3;5;120
;ND;ND;19;0;0;48;8;12;7;9;5;1;0;1;8;118
;Total département;;10242;240;47;22421;3406;13754;6705;9729;3476;129;22;2687;4317;77175
Dordogne;24001;Abjat-sur-Bandiat;46;2;0;95;20;59;44;56;9;0;0;21;29;381
;24002;Agonac;162;4;1;285;52;226;95;140;46;2;1;31;59;1104
;24004;Ajat;18;0;0;62;12;43;17;33;13;2;0;13;11;225
;24005;Alles-sur-Dordogne;26;1;0;85;13;45;18;28;13;2;0;7;16;254
;24006;Allas-les-Mines;10;1;0;43;7;25;21;18;4;0;1;6;13;150
;24007;Allemans;47;3;0;88;19;70;38;37;16;2;0;13;25;359
;24008;Angoisse;44;0;1;90;21;65;30;61;16;1;0;20;29;379
;24009;Anlhiac;29;2;0;48;11;31;11;29;11;0;0;11;9;192
;24010;Annesse-et-Beaulieu;149;2;1;239;46;172;79;122;48;3;0;28;39;928
;24011;Antonne-et-Trigonant;139;5;2;212;37;147;67;84;30;3;0;18;32;776
;24012;Archignac;22;1;0;83;14;68;15;32;14;0;0;13;18;281
;24014;Aubas;47;2;0;119;18;95;40;59;20;1;0;14;29;445
;24015;Audrix;17;0;0;59;7;41;16;24;4;0;0;14;10;194
;24016;Augignac;71;3;0;135;32;98;70;71;30;0;0;27;34;572
;24018;Auriac-du-Périgord;31;2;0;73;16;68;25;45;17;0;0;11;21;309
;24019;Azerat;28;0;0;65;9;49;21;40;23;1;0;14;18;269
;24020;La Bachellerie;101;5;0;164;34;132;62;77;22;2;0;20;41;660
;24021;Badefols-d'Ans;34;0;0;66;10;36;30;34;15;1;0;11;12;250
;24022;Badefols-sur-Dordogne;29;0;0;46;9;28;13;19;9;0;0;3;7;164
;24023;Baneuil;42;1;1;120;18;37;32;33;11;1;0;7;14;318
;24024;Bardou;3;0;0;8;0;3;5;4;0;0;0;1;1;25
;24025;Bars;15;0;0;49;11;27;12;29;7;0;0;18;10;178
;24026;Bassillac et Auberoche;470;7;1;840;134;586;224;407;116;8;3;116;149;3060
;24027;Bayac;31;2;0;57;8;52;25;44;5;1;0;11;18;254
;24028;Beaumontois en Périgord;179;4;2;326;62;230;108;159;41;3;0;38;85;1237
;24029;Beaupouyet;33;0;0;116;10;53;32;51;19;0;1;12;17;344
;24030;Beauregard-de-Terrasson;65;1;0;122;30;81;43;51;24;1;0;21;35;473
;24031;Beauregard-et-Bassac;25;2;0;44;9;42;18;26;8;2;0;5;8;190
;24032;Beauronne;21;1;0;60;12;43;21;39;12;1;0;15;17;241
;24034;Beleymas;28;1;0;39;7;28;20;15;6;1;1;3;10;159
;24035;Pays de Belvès;133;4;1;257;44;152;83;131;40;2;0;42;74;963
;24036;Berbiguières;13;3;1;30;5;22;16;9;5;1;0;5;11;123
;24037;Bergerac;3636;80;21;4410;1042;2942;1731;1845;527;70;1;324;724;17353
;24038;Bertric-Burée;32;0;0;98;8;62;23;44;21;1;0;15;13;317
;24039;Besse;12;0;0;25;3;16;5;18;11;0;0;10;3;105
;24040;Beynac-et-Cazenac;58;0;0;71;25;43;44;28;9;1;0;9;15;303
;24042;Biras;62;2;0;125;24;91;32;53;25;3;0;26;19;463
;24043;Biron;17;2;0;19;7;24;7;9;4;0;0;6;5;101
;24045;Boisse;22;3;0;48;8;32;5;21;9;0;0;3;11;162
;24046;Boisseuilh;5;0;0;13;1;20;8;12;6;0;0;7;3;75
;24048;Bonneville-et-Saint-Avit-de-Fumadières;34;2;1;39;5;45;10;28;14;1;0;10;18;208
;24050;Borrèze;24;0;0;63;7;38;19;28;15;0;1;8;11;216
;24051;Bosset;11;4;1;41;6;29;12;17;7;0;1;9;6;145
;24052;Bouillac;13;0;0;28;3;7;8;16;3;0;0;5;8;91
;24053;Boulazac Isle Manoire;1543;22;17;2026;435;1268;582;709;215;20;2;145;269;7252
;24054;Bouniagues;50;2;0;120;22;71;46;43;16;1;0;14;14;400
;24055;Bourdeilles;43;0;2;88;20;78;37;61;27;0;0;19;24;398
;24056;Le Bourdeix;18;1;0;45;6;28;11;17;10;0;0;6;9;152
;24057;Bourg-des-Maisons;6;0;1;12;2;10;2;5;3;0;0;5;3;49
;24058;Bourg-du-Bost;17;1;0;35;4;45;11;23;9;0;0;11;10;166
;24059;Bourgnac;21;2;0;72;12;40;16;28;16;1;0;6;16;231
;24060;Bourniquel;7;0;0;10;2;6;8;5;0;0;0;3;4;46
;24061;Bourrou;8;3;0;13;1;11;3;10;7;2;0;6;4;69
;24062;Bouteilles-Saint-Sébastien;7;1;0;26;3;14;8;14;6;0;0;8;4;92
;24063;Bouzic;19;0;1;32;9;24;9;15;7;0;0;1;10;128
;24064;Brantôme en Périgord;295;9;2;682;117;456;233;339;140;5;2;105;189;2574
;24066;Brouchaud;27;1;0;37;8;26;15;19;3;0;0;9;12;158
;24067;Le Bugue;295;7;1;468;78;310;170;190;75;3;3;62;115;1778
;24068;Le Buisson-de-Cadouin;211;3;1;398;69;229;127;179;49;2;1;38;90;1396
;24069;Bussac;31;2;0;59;7;50;23;30;9;0;0;12;11;234
;24070;Busserolles;20;2;0;85;15;58;30;49;16;0;0;21;31;328
;24071;Bussière-Badil;21;0;0;50;5;37;17;41;9;1;0;17;21;219
;24073;Calès;39;0;0;62;12;44;33;37;23;0;0;5;17;272
;24074;Calviac-en-Périgord;69;4;0;102;25;63;36;40;17;1;0;9;27;394
;24075;Campagnac-lès-Quercy;29;4;0;48;10;37;24;30;20;0;0;14;17;233
;24076;Campagne;51;1;1;75;11;45;24;38;15;0;0;10;19;289
;24077;Campsegret;39;1;0;75;18;48;25;35;18;1;0;9;23;292
;24080;Capdrot;40;0;2;78;6;49;19;46;15;1;0;18;13;287
;24081;Carlux;59;1;0;115;23;82;56;50;14;0;0;12;21;433
;24082;Carsac-Aillac;200;6;3;344;60;182;113;118;40;3;1;44;75;1188
;24083;Carsac-de-Gurson;16;0;0;27;4;26;13;16;4;1;0;9;10;127
;24084;Carves;10;0;0;16;2;12;9;5;2;0;0;3;5;65
;24085;La Cassagne;12;0;0;24;3;19;3;18;5;0;0;5;4;94
;24086;Castelnaud-la-Chapelle;56;4;0;104;14;46;34;41;24;0;1;17;27;369
;24087;Castels et Bézenac;72;3;2;128;20;90;51;52;21;7;0;24;46;515
;24088;Cause-de-Clérans;32;0;0;51;14;40;21;41;14;0;0;10;15;238
;24089;Cazoulès;38;0;0;85;14;66;32;42;21;0;1;10;28;338
;24090;Celles;36;0;0;91;15;75;27;54;15;2;0;19;18;352
;24091;Cénac-et-Saint-Julien;126;3;1;271;51;149;87;95;27;4;1;18;54;887
;24094;Chalagnac;39;1;0;81;14;48;17;36;9;1;0;10;16;272
;24095;Chalais;36;1;0;75;10;66;17;37;18;0;0;20;21;302
;24096;Champagnac-de-Belair;62;1;0;145;11;94;58;65;25;4;0;22;25;510
;24097;Champagne-et-Fontaine;27;1;0;73;13;47;33;36;12;0;0;19;12;274
;24098;Champcevinel;475;6;2;557;160;351;198;199;65;4;2;34;90;2144
;24100;Champniers-et-Reilhac;21;1;0;79;16;53;26;40;20;0;1;14;13;284
;24101;Champs-Romain;25;1;0;50;9;48;19;23;17;0;0;8;19;220
;24102;Chancelade;610;15;2;788;185;540;299;298;94;9;1;77;134;3051
;24104;Chantérac;43;2;1;115;10;88;40;51;17;4;0;19;23;413
;24105;Chapdeuil;6;0;0;21;4;20;6;19;2;0;1;3;3;86
;24106;La Chapelle-Aubareil;47;1;0;103;12;73;23;53;24;0;0;8;15;360
;24107;La Chapelle-Faucher;27;1;0;72;10;51;32;43;12;1;0;15;22;288
;24108;La Chapelle-Gonaguet;89;8;0;208;32;135;56;85;33;0;0;21;30;698
;24109;La Chapelle-Grésignac;7;0;0;11;1;12;14;16;6;0;0;1;4;73
;24110;La Chapelle-Montabourlet;9;0;0;8;2;5;5;6;4;0;0;0;3;42
;24111;La Chapelle-Montmoreau;8;1;0;13;1;6;7;8;0;1;0;5;2;53
;24113;La Chapelle-Saint-Jean;8;0;0;18;3;12;9;10;5;0;0;2;5;73
;24114;Chassaignes;4;0;0;17;3;10;2;7;0;0;0;4;3;50
;24115;Château-l'Évêque;236;11;3;376;69;315;134;183;55;9;0;47;62;1500
;24116;Châtres;15;0;0;21;9;29;13;21;11;1;0;9;7;136
;24117;Les Coteaux Périgourdins;37;2;0;121;22;77;24;56;17;0;0;10;19;384
;24119;Cherval;15;0;0;45;7;43;24;22;11;0;0;6;6;179
;24120;Cherveix-Cubas;79;0;0;109;25;63;26;46;21;0;0;18;31;418
;24121;Chourgnac;2;0;0;7;4;7;4;2;1;0;0;0;6;33
;24122;Cladech;6;2;0;27;3;12;4;6;5;0;0;2;6;74
;24123;Clermont-de-Beauregard;6;0;1;19;2;15;3;11;3;0;0;6;5;71
;24124;Clermont-d'Excideuil;19;0;0;47;5;31;20;12;4;2;1;7;16;166
;24126;Colombier;30;0;0;46;7;40;17;17;9;2;0;9;17;193
;24128;Comberanche-et-Épeluche;16;0;1;36;4;20;4;18;9;1;1;8;9;129
