Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Grand Est;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;51518;Saint-Thierry;106;0;1;112;39;68;33;17;6;3;0;3;17;405
;51519;Saint-Thomas-en-Argonne;3;0;1;8;1;6;1;3;2;0;0;2;2;30
;51520;Saint-Utin;4;0;0;17;2;18;1;5;0;0;0;3;0;51
;51521;Saint-Vrain;13;0;0;51;2;28;2;25;8;0;0;9;2;140
;51522;Sapignicourt;18;3;0;64;4;43;14;28;6;0;0;7;7;195
;51523;Sarcy;37;0;0;64;12;27;8;14;3;2;1;2;11;181
;51524;Saron-sur-Aube;48;1;0;56;8;35;19;18;6;0;0;7;10;209
;51525;Sarry;372;2;4;483;109;240;114;110;24;1;3;11;34;1507
;51526;Saudoy;36;0;0;97;13;55;17;27;12;1;0;4;13;275
;51527;Savigny-sur-Ardres;31;0;0;51;8;32;13;14;0;0;0;0;4;154
;51528;Scrupt;10;0;0;27;3;11;6;8;0;0;0;2;2;70
;51529;Selles;37;2;0;85;10;39;19;23;6;1;0;1;8;231
;51530;Sept-Saulx;66;0;0;155;16;70;23;39;8;1;0;4;14;395
;51531;Sermaize-les-Bains;154;2;0;293;45;200;93;132;39;0;0;19;46;1022
;51532;Sermiers;84;0;0;135;23;66;29;24;6;1;0;4;13;385
;51533;Servon-Melzicourt;1;0;0;25;3;16;2;7;3;0;0;3;1;61
;51534;Serzy-et-Prin;14;0;0;42;4;19;13;13;2;0;0;0;5;112
;51535;Sézanne;510;9;5;881;137;535;215;295;111;1;1;50;102;2853
;51536;Sillery;325;1;0;374;79;208;102;91;21;5;0;11;29;1246
;51537;Sivry-Ante;17;0;0;36;7;26;5;12;4;0;0;5;6;118
;51538;Sogny-aux-Moulins;164;0;1;258;7;12;7;8;2;1;0;4;6;470
;51539;Sogny-en-l'Angle;7;0;0;14;0;10;0;2;1;0;0;0;3;38
;51542;Soizy-aux-Bois;9;0;0;30;1;21;3;12;8;1;0;1;0;87
;51543;Somme-Bionne;7;0;0;11;1;15;0;6;1;0;0;0;0;41
;51544;Sommepy-Tahure;29;1;0;116;7;75;23;53;11;0;0;11;14;340
;51545;Sommesous;39;1;0;135;14;66;19;37;7;0;0;7;8;334
;51546;Somme-Suippe;26;1;0;92;9;60;8;39;12;0;0;6;4;257
;51547;Somme-Tourbe;9;0;0;35;2;18;3;8;4;0;0;4;2;85
;51548;Somme-Vesle;34;1;0;87;9;42;12;20;2;0;0;2;8;219
;51549;Somme-Yèvre;11;1;0;25;1;17;2;11;3;0;0;0;4;74
;51550;Sompuis;17;0;1;63;4;36;12;15;4;0;0;15;7;173
;51551;Somsois;11;0;0;57;4;25;5;11;3;0;0;3;2;121
;51552;Songy;15;1;0;76;9;38;9;19;6;0;0;4;8;185
;51553;Souain-Perthes-lès-Hurlus;15;1;0;41;3;33;7;27;6;0;0;5;2;138
;51555;Soudé;4;0;0;35;7;20;9;12;4;0;0;4;4;99
;51556;Soudron;23;0;0;71;6;43;8;24;4;2;0;2;5;188
;51557;Soulanges;37;0;0;89;14;71;17;36;8;0;0;3;4;280
;51558;Soulières;7;1;0;40;6;20;3;10;3;0;0;1;3;94
;51559;Suippes;272;7;0;615;89;363;162;197;65;3;1;25;58;1859
;51560;Suizy-le-Franc;13;0;3;26;4;16;9;8;1;0;0;3;1;84
;51562;Taissy;460;2;3;595;146;238;110;101;24;7;1;12;54;1754
;51563;Talus-Saint-Prix;10;0;0;27;2;13;5;7;6;0;0;3;3;76
;51564;Val de Livre;86;1;3;163;25;70;25;40;6;4;0;8;11;442
;51565;Thaas;8;0;0;26;4;11;2;3;0;0;0;1;1;57
;51566;Thibie;18;0;0;73;9;45;10;22;14;0;0;6;8;205
;51567;Thiéblemont-Farémont;49;1;0;87;7;65;16;30;9;1;0;6;15;285
;51568;Thil;52;0;0;76;11;35;11;12;4;2;0;1;10;214
;51569;Thillois;296;0;15;381;23;75;18;13;1;5;0;1;7;836
;51570;Le Thoult-Trosnay;12;0;0;23;2;14;1;5;4;0;0;1;3;65
;51571;Val-de-Vesle;126;2;1;242;34;102;29;40;11;2;1;8;14;613
;51572;Tilloy-et-Bellay;23;1;0;53;7;35;15;19;4;0;0;1;4;163
;51573;Tinqueux;1679;24;13;1869;566;971;564;408;65;15;0;28;168;6370
;51574;Togny-aux-Boeufs;10;0;0;33;5;21;5;9;2;0;0;2;2;90
;51576;Tours-sur-Marne;177;2;1;363;40;139;67;74;27;9;0;10;33;942
;51577;Tramery;21;0;0;38;6;15;4;6;3;0;0;1;3;96
;51578;Trécon;2;0;0;31;2;6;2;3;0;0;0;0;1;47
;51579;Tréfols;9;0;0;30;8;25;11;18;7;0;0;1;2;111
;51580;Trépail;49;1;2;115;5;48;11;28;6;1;1;4;7;278
;51581;Treslon;18;0;0;54;10;18;10;16;3;0;0;0;8;137
;51582;Trigny;74;2;0;125;13;50;28;14;6;3;0;1;12;329
;51583;Trois-Fontaines-l'Abbaye;19;0;0;42;4;48;10;13;7;0;0;2;7;153
;51584;Trois-Puits;20;1;0;34;6;18;7;12;0;0;1;1;3;103
;51585;Troissy;95;1;0;184;24;74;51;49;17;0;0;8;11;514
;51586;Unchair;23;0;0;34;6;23;6;7;4;0;0;1;4;108
;51587;Vadenay;18;0;0;48;7;21;12;9;4;0;1;5;9;135
;51588;Valmy;22;0;0;71;6;35;6;27;10;0;0;4;4;186
;51589;Vanault-le-Châtel;10;0;0;39;7;23;2;16;8;0;0;4;4;114
;51590;Vanault-les-Dames;27;0;0;81;13;40;19;27;4;0;0;7;9;229
;51591;Vandeuil;37;0;0;39;8;18;6;5;3;0;0;3;3;123
;51592;Vandières;42;0;0;91;9;28;18;18;7;1;0;5;6;225
;51594;Vassimont-et-Chapelaine;2;0;0;11;1;11;1;7;1;0;0;0;0;34
;51595;Vatry;13;0;0;31;6;33;6;19;5;2;1;5;4;125
;51596;Vauchamps;25;0;0;75;13;55;19;26;14;1;1;4;10;243
;51597;Vauciennes;53;3;0;74;11;37;12;17;3;0;0;2;13;225
;51598;Vauclerc;59;0;0;108;17;69;12;30;9;0;0;6;5;315
;51599;Vaudemange;27;0;1;96;3;34;16;12;2;2;0;0;3;197
;51600;Vaudesincourt;5;0;0;25;1;19;5;9;3;1;0;3;2;73
;51601;Vavray-le-Grand;14;0;0;51;5;20;8;20;5;0;0;4;5;132
;51602;Vavray-le-Petit;5;1;0;17;1;7;1;9;1;0;0;1;2;45
;51603;Vélye;9;0;0;59;3;28;3;11;4;0;0;1;3;121
;51604;Ventelay;25;0;0;67;7;20;18;14;3;0;0;3;2;159
;51605;Venteuil;80;1;0;116;18;52;30;23;6;3;0;4;10;343
;51607;Verdon;13;0;2;44;6;20;16;23;3;0;0;7;3;137
;51608;Vernancourt;4;0;0;19;3;4;4;11;1;0;0;1;3;51
;51609;Verneuil;96;0;2;218;20;99;35;48;20;3;0;6;22;571
;51610;Verrières;33;0;0;93;11;60;14;28;8;0;0;7;11;265
;51611;Vert-Toulon;35;0;1;96;5;36;11;17;5;0;0;3;2;212
;51612;Blancs-Coteaux;364;3;7;807;96;350;133;196;54;10;0;28;60;2108
;51613;Verzenay;130;1;4;200;38;98;39;34;8;3;0;2;18;575
;51614;Verzy;134;1;2;252;34;104;34;40;12;2;0;2;24;641
;51616;Vésigneul-sur-Marne;22;0;0;69;7;33;13;10;1;0;0;5;7;168
;51617;La Veuve;78;2;3;165;13;63;30;34;9;2;0;4;14;417
;51618;Le Vézier;18;0;0;26;4;25;4;22;4;0;0;1;3;108
;51619;Le Vieil-Dampierre;12;0;0;29;2;16;3;10;0;1;0;1;1;76
;51620;Vienne-la-Ville;11;0;0;32;7;23;10;10;5;0;0;1;1;101
;51621;Vienne-le-Château;32;0;0;80;14;64;14;42;7;0;0;8;12;274
;51622;Ville-Dommange;56;0;0;85;24;42;18;22;1;0;0;2;8;259
;51623;Ville-en-Selve;55;1;1;78;12;30;12;5;4;1;0;1;5;205
;51624;Ville-en-Tardenois;71;1;1;142;24;78;28;28;6;2;0;1;6;389
;51625;Villeneuve-la-Lionne;11;0;0;63;11;40;16;39;7;0;0;11;9;208
;51626;La Villeneuve-lès-Charleville;9;0;0;31;3;9;2;10;2;1;0;5;3;75
;51627;Villeneuve-Renneville-Chevigny;19;0;0;73;5;35;7;21;7;1;0;9;3;180
;51628;Villeneuve-Saint-Vistre-et-Villevotte;12;0;0;35;4;13;2;14;0;0;0;1;2;83
;51629;Villers-Allerand;144;1;0;181;38;53;46;33;4;1;0;2;16;519
;51630;Villers-aux-Bois;21;1;0;83;11;27;6;20;5;0;0;4;1;180
;51631;Villers-aux-Noeuds;48;0;0;45;8;26;9;9;5;1;0;0;9;159
;51632;Villers-en-Argonne;18;0;0;44;6;33;11;22;8;0;0;1;4;148
;51633;Villers-Franqueux;42;0;0;70;12;36;14;13;6;0;0;3;8;205
;51634;Villers-le-Château;40;1;1;61;12;38;21;20;3;1;0;2;6;205
;51635;Villers-le-Sec;9;0;0;22;1;14;6;13;1;0;0;1;4;72
;51636;Villers-Marmery;70;1;2;131;17;58;22;32;8;1;0;3;10;356
;51637;Villers-sous-Châtillon;28;0;0;70;10;10;4;14;1;1;0;0;7;146
;51638;Villeseneux;17;0;1;53;5;31;6;11;3;0;0;4;5;137
;51639;La Ville-sous-Orbais;3;0;0;15;2;6;2;4;0;0;0;1;2;35
;51640;Ville-sur-Tourbe;12;0;0;41;2;40;9;17;4;0;0;0;3;128
;51641;Villevenard;15;0;0;53;6;18;2;26;6;1;0;6;6;139
;51642;Villiers-aux-Corneilles;9;2;1;22;4;8;4;13;0;0;0;0;1;65
;51643;Vinay;82;0;0;145;19;63;17;19;11;1;0;6;8;372
;51644;Vincelles;27;1;1;69;7;40;14;13;3;1;0;3;14;193
;51645;Vindey;9;0;0;24;2;16;8;8;2;1;0;0;2;72
;51646;Virginy;0;0;0;21;1;9;3;4;2;0;0;4;0;44
;51647;Vitry-en-Perthois;96;2;0;200;28;124;39;67;19;2;0;5;13;596
;51648;Vitry-la-Ville;36;3;1;93;16;54;10;26;8;3;0;3;5;258
;51649;Vitry-le-François;995;16;11;1295;347;1041;530;671;199;19;0;85;199;5406
;51650;Voilemont;2;0;0;10;1;5;3;3;3;0;0;0;2;29
;51652;Vouarces;4;0;0;10;2;12;3;9;3;0;0;2;3;49
;51654;Vouillers;25;1;0;54;5;38;8;20;5;1;0;1;2;160
;51655;Vouzy;22;0;0;73;10;44;16;19;3;0;0;3;7;197
;51656;Vraux;44;0;1;116;17;54;20;28;9;1;0;8;13;311
;51657;Vrigny;29;0;0;56;8;29;9;10;7;3;1;0;3;155
;51658;Vroil;2;0;0;17;1;18;3;10;3;0;0;2;7;64
;51659;Wargemoulin-Hurlus;4;0;0;8;0;9;2;0;2;0;0;2;1;28
;51660;Warmeriville;288;5;3;581;92;309;96;125;30;5;0;12;29;1576
;51662;Witry-lès-Reims;805;8;9;1114;247;496;228;239;58;9;1;18;78;3310
;51663;Magenta;397;2;0;518;63;197;91;88;25;15;0;15;31;1443
;ND;ND;74;1;0;123;14;59;18;25;10;1;0;7;7;339
;"Total
départe
ment";;68134;896;634;102592;20450;55995;25101;29025;7295;926;78;3561;9155;323842
Haute-Marne;52001;Ageville;27;0;0;62;11;36;14;26;5;1;0;5;7;195
;52002;Aigremont;1;0;0;3;0;2;3;0;0;0;0;0;0;9
;52003;Aillianville;8;1;0;30;3;25;7;13;6;0;0;6;6;105
;52004;Aingoulaincourt;1;0;0;4;0;1;0;1;0;0;0;0;0;7
;52005;Aizanville;5;0;0;8;1;4;2;2;3;0;0;1;0;26
;52006;Allichamps;28;0;0;64;16;42;19;22;10;0;0;11;6;218
;52007;Ambonville;1;0;0;16;1;12;2;6;5;0;0;4;1;48
;52008;Andelot-Blancheville;79;5;0;209;18;99;37;68;15;0;0;14;32;576
;52011;Annéville-la-Prairie;8;1;0;24;6;11;4;4;1;0;0;0;1;60
;52012;Annonville;0;0;0;6;0;2;0;3;3;0;0;0;1;15
;52013;Anrosey;10;0;0;23;4;20;4;9;5;0;0;4;3;82
;52014;Aprey;22;1;0;40;7;25;12;9;4;0;0;5;5;131
;52015;Arbigny-sous-Varennes;3;0;0;14;3;15;3;9;5;0;0;0;4;57
;52017;Arc-en-Barrois;69;1;1;191;18;105;55;82;26;0;0;17;16;582
;52019;Arnancourt;4;0;0;13;6;20;7;9;2;1;0;3;10;74
;52021;Attancourt;20;0;0;67;12;36;4;25;4;3;0;7;9;187
;52023;Auberive;19;0;1;27;2;24;5;14;2;3;0;5;8;111
;52025;Audeloncourt;5;0;0;23;3;12;5;13;4;0;0;2;1;69
;52027;Aujeurres;10;0;0;13;1;15;7;9;5;0;0;4;4;68
;52028;Aulnoy-sur-Aube;4;1;0;10;4;1;2;5;2;0;0;0;0;30
;52029;Autigny-le-Grand;11;1;0;24;3;15;7;16;6;0;0;2;6;91
;52031;Autreville-sur-la-Renne;36;3;0;92;11;62;18;46;13;0;0;10;7;299
;52034;Bailly-aux-Forges;8;2;0;29;2;20;3;12;5;0;0;5;3;89
;52035;Baissey;16;0;0;46;6;34;22;23;8;0;0;8;9;172
;52038;Bassoncourt;3;0;0;18;1;7;6;7;0;0;0;4;1;47
;52039;Baudrecourt;3;0;0;13;3;11;2;10;3;0;0;0;3;47
;52040;Bay-sur-Aube;2;0;0;11;0;5;2;3;2;0;0;0;2;27
;52043;Belmont;4;0;0;9;5;7;2;6;1;0;0;3;2;39
;52044;Roches-Bettaincourt;28;1;0;109;20;90;25;57;25;1;0;8;19;384
;52045;Bettancourt-la-Ferrée;279;4;6;324;90;191;120;110;15;5;0;16;51;1212
;52047;Beurville;10;0;0;11;1;9;2;12;8;0;0;6;0;59
;52050;Biesles;132;8;1;283;40;190;54;123;27;2;0;16;33;908
;52051;Bize;5;0;0;14;3;10;1;8;1;0;1;0;2;46
;52053;Blaisy;8;0;0;16;2;8;6;1;1;0;0;0;0;43
;52055;Blécourt;9;0;0;22;1;13;3;5;0;0;0;3;0;56
;52056;Blessonville;15;0;0;35;6;35;8;16;11;0;0;6;6;138
;52057;Blumeray;14;2;0;13;6;10;5;14;2;0;0;3;5;74
;52058;Bologne;234;2;0;396;69;230;105;123;28;0;0;19;37;1242
;52060;Bourbonne-les-Bains;195;5;1;393;72;226;100;134;40;1;0;19;42;1228
;52061;Bourdons-sur-Rognon;26;0;0;50;5;41;11;18;11;0;0;3;4;171
;52062;Bourg;19;1;0;41;5;28;8;12;5;0;1;2;9;131
;52063;Bourg-Sainte-Marie;13;0;0;25;2;16;2;19;7;0;0;4;2;90
;52064;Bourmont-entre-Meuse-et-Mouzon;79;1;0;164;22;109;49;71;26;0;0;16;24;560
;52065;Bouzancourt;7;0;0;11;1;6;3;6;1;0;0;2;1;39
;52066;Brachay;3;0;0;6;0;11;3;9;2;0;0;4;1;39
;52067;Brainville-sur-Meuse;9;0;0;13;2;11;7;8;2;0;0;2;3;58
;52069;Braux-le-Châtel;11;0;0;23;4;16;21;17;5;0;0;6;2;105
;52070;Brennes;11;0;0;21;4;18;14;12;4;1;0;2;5;93
;52072;Brethenay;62;3;0;90;17;49;25;38;8;0;0;7;7;306
;52074;Breuvannes-en-Bassigny;56;2;0;129;12;59;26;50;20;0;0;8;14;376
;52075;Briaucourt;18;0;0;45;3;23;10;16;4;1;0;4;3;128
;52076;Bricon;35;2;0;87;13;74;23;43;13;1;0;10;10;311
;52079;Brousseval;50;1;0;139;23;83;37;51;14;0;0;9;15;423
;52082;Bugnières;12;1;0;44;3;23;10;9;4;0;1;0;2;110
;52083;Champsevraine;84;0;0;123;31;95;58;71;15;0;0;18;24;518
;52084;Busson;1;0;0;9;1;8;1;5;2;0;0;1;1;29
;52085;Buxières-lès-Clefmont;1;0;0;6;0;2;1;4;4;0;0;3;2;23
;52087;Buxières-lès-Villiers;19;1;0;52;10;20;12;17;11;0;0;2;7;151
;52088;Ceffonds;40;1;0;127;18;86;28;60;21;0;0;5;14;400
;52089;Celles-en-Bassigny;4;0;0;14;2;10;2;7;1;0;0;1;2;43
;52090;Celsoy;8;1;0;19;4;15;4;11;4;0;0;3;4;74
;52091;Cerisières;6;1;0;20;2;11;4;5;4;0;0;2;5;60
;52092;Chalancey;14;0;0;19;3;15;5;8;4;0;0;1;1;70
;52093;Chalindrey;282;3;2;385;85;283;163;193;43;2;1;30;59;1533
;52094;Vals-des-Tilles;12;0;0;30;12;26;5;18;5;0;0;5;4;117
;52095;Chalvraines;17;0;0;42;4;29;9;17;3;0;0;3;4;129
;52097;Chambroncourt;1;0;0;11;1;6;1;4;0;0;0;1;0;25
;52099;Chamouilley;63;2;0;127;30;83;50;66;10;1;1;4;12;449
;52101;Champigneulles-en-Bassigny;3;0;0;12;1;7;4;3;0;0;0;0;4;34
;52102;Champigny-lès-Langres;41;0;0;100;16;62;30;35;7;1;0;6;17;314
;52104;Chancenay;172;5;1;204;65;123;66;51;13;2;0;8;25;734
;52106;Chanoy;19;0;0;36;1;18;8;9;1;1;0;2;6;101
;52107;Chantraines;18;0;0;45;6;33;14;10;4;0;0;1;7;139
;52109;Charmes-en-l'Angle;1;0;0;2;0;2;1;0;0;0;0;0;0;6
;52110;Charmes-la-Grande;9;0;0;30;4;29;11;18;6;0;0;2;5;115
;52113;Chassigny;37;2;0;107;14;77;37;62;21;2;0;15;35;408
;52114;Châteauvillain;108;5;0;268;47;178;83;109;38;2;0;45;48;931
;52115;Chatenay-Mâcheron;11;0;0;20;5;8;3;13;2;0;0;2;1;65
;52118;Chatonrupt-Sommermont;12;0;0;60;6;45;13;34;8;0;0;7;10;195
;52119;Chaudenay;28;5;0;66;10;50;21;28;13;0;0;3;10;234
;52120;Chauffourt;17;0;0;37;6;24;10;9;3;0;0;2;8;116
;52121;Chaumont;3238;73;18;3790;893;2136;1134;1223;319;46;2;153;365;13391
;52122;Chaumont-la-Ville;4;0;0;22;3;13;5;8;3;0;0;4;5;67
;52123;Chevillon;94;1;1;235;33;163;64;112;40;1;0;19;28;791
;52125;Chamarandes-Choignes;161;2;0;211;54;129;58;61;18;1;0;18;17;731
;52126;Choilley-Dardenay;14;0;0;41;4;15;9;11;12;0;0;2;5;113
;52127;Choiseul;5;0;0;17;1;11;5;5;3;0;0;3;1;52
;52128;Cirey-lès-Mareilles;7;0;1;31;1;28;6;7;4;0;0;2;3;90
;52129;Cirey-sur-Blaise;4;0;0;17;2;16;5;8;12;0;0;2;7;74
;52130;Cirfontaines-en-Azois;12;1;0;35;6;25;8;17;9;0;0;4;9;127
;52131;Cirfontaines-en-Ornois;3;0;0;14;1;12;1;6;1;0;0;3;2;43
;52132;Clefmont;16;2;0;37;5;22;10;20;5;0;0;2;2;121
;52133;Clinchamp;4;0;0;22;6;11;3;11;3;0;0;2;5;67
;52134;Cohons;19;1;0;45;7;25;12;20;9;0;1;5;9;154
;52135;Coiffy-le-Bas;6;0;0;18;3;7;9;5;3;0;0;2;6;60
;52136;Coiffy-le-Haut;8;2;0;24;7;13;9;8;1;0;0;0;3;75
;52137;Colmier-le-Bas;3;0;0;0;3;1;0;4;4;0;0;0;0;15
;52138;Colmier-le-Haut;4;0;0;21;1;6;5;4;3;1;0;1;5;52
;52140;Colombey les Deux Églises;58;2;1;163;23;114;31;46;18;1;0;10;17;484
;52141;Condes;48;1;0;56;22;35;24;26;7;0;0;2;7;229
;52142;Consigny;5;0;0;10;1;9;5;8;2;0;0;0;3;44
;52146;Coupray;11;0;0;33;2;14;10;18;2;0;0;3;4;97
;52147;Courcelles-en-Montagne;3;1;0;14;8;16;8;6;5;0;0;0;3;65
;52149;Courcelles-sur-Blaise;3;0;0;11;4;10;3;5;1;0;0;1;5;44
;52151;Cour-l'Évêque;10;0;0;25;3;20;10;21;11;0;0;5;4;110
;52155;Culmont;53;2;1;75;20;62;45;48;11;0;0;13;17;348
;52156;Curel;28;1;0;91;17;65;18;44;14;1;0;14;8;302
;52157;Curmont;0;0;1;2;0;2;1;3;2;0;0;1;0;12
;52158;Cusey;11;1;1;72;7;36;15;22;9;1;0;8;9;192
;52159;Cuves;3;0;0;4;0;4;1;3;4;0;0;0;2;21
;52160;Daillancourt;4;0;0;12;0;16;6;8;3;0;0;4;1;54
;52161;Daillecourt;5;0;0;17;0;8;1;6;5;0;0;4;2;49
;52162;Dammartin-sur-Meuse;10;0;0;36;5;21;11;23;9;0;0;3;11;130
;52164;Damrémont;21;0;0;39;8;22;11;16;6;0;0;8;4;135
;52165;Dancevoir;21;2;0;40;9;30;7;17;3;0;0;3;8;140
;52167;Darmannes;26;2;0;50;8;35;14;20;5;0;0;4;9;173
;52168;Dinteville;3;0;0;19;1;8;1;2;2;0;0;0;1;37
;52169;Domblain;5;0;0;23;4;17;4;1;1;0;0;2;2;59
;52171;Dommartin-le-Franc;16;1;0;35;9;34;18;19;14;0;0;6;3;155
;52172;Dommartin-le-Saint-Père;16;0;0;46;9;36;14;21;9;1;0;1;3;156
;52173;Domremy-Landéville;4;0;0;20;1;12;4;5;1;0;0;4;3;55
;52174;Doncourt-sur-Meuse;4;0;0;8;0;4;5;2;1;0;0;0;2;26
;52175;Donjeux;17;0;0;62;4;56;12;40;9;0;0;9;11;220
;52177;Doulaincourt-Saucourt;58;1;1;149;23;109;43;59;20;0;0;12;18;494
;52178;Doulevant-le-Château;19;0;0;68;6;36;21;28;8;0;0;15;14;215
;52179;Doulevant-le-Petit;3;0;0;5;0;6;4;3;1;0;0;0;0;22
;52181;Échenay;4;0;0;14;1;14;1;7;2;0;0;5;5;54
;52182;Éclaron-Braucourt-Sainte-Livière;191;6;1;396;76;256;100;170;32;6;0;21;36;1290
;52183;Ecot-la-Combe;3;0;0;10;2;6;2;3;1;0;0;2;1;30
;52184;Effincourt;6;0;0;10;0;6;4;5;1;0;0;1;5;39
;52185;Enfonvelle;3;0;0;5;1;9;7;8;2;0;0;3;5;44
;52187;Épizon;8;0;0;33;7;19;4;9;2;0;0;1;4;88
;52189;Le Val-d'Esnoms;22;4;0;50;11;43;23;37;8;0;0;7;12;218
;52190;Esnouveaux;30;1;0;70;12;54;12;19;11;0;0;7;10;226
;52193;Euffigneix;47;3;0;65;5;32;15;21;6;0;0;7;4;204
;52194;Eurville-Bienville;217;4;0;373;64;218;80;139;32;1;0;12;43;1184
;52195;Farincourt;2;0;0;6;2;2;2;1;3;0;0;1;1;21
;52196;Faverolles;4;0;0;26;2;19;6;10;4;0;0;0;4;76
;52197;Fayl-Billot;104;1;1;235;50;147;62;98;30;0;2;23;46;800
;52198;Fays;3;0;0;17;4;15;2;8;1;0;0;1;1;52
;52199;Ferrière-et-Lafolie;4;0;0;12;1;4;4;4;1;0;0;0;1;32
;52200;Flagey;7;0;0;16;2;7;5;6;2;0;0;2;1;49
;52201;Flammerécourt;1;0;0;9;1;9;0;9;2;0;0;1;1;33
;52203;Fontaines-sur-Marne;20;0;0;32;3;18;6;11;3;0;0;1;4;99
;52204;Forcey;4;0;0;13;1;5;5;5;0;0;0;1;2;36
;52205;Foulain;124;9;3;191;47;120;69;67;24;0;0;11;18;684
;52206;Frampas;13;0;0;36;7;16;4;24;5;0;0;4;7;117
;52208;Fresnes-sur-Apance;7;1;0;26;8;22;15;10;11;1;0;3;6;110
;52211;Froncles;98;2;0;214;33;187;73;135;35;0;0;31;37;845
;52212;Fronville;29;0;0;51;11;49;6;16;7;0;0;9;9;187
;52213;Genevrières;9;0;0;36;3;18;10;9;5;0;0;4;9;103
;52214;La Genevroye;3;0;0;11;0;4;2;0;0;0;0;0;1;21
;52216;Germaines;0;0;0;5;1;9;1;6;2;0;0;0;1;25
;52217;Germainvilliers;5;0;0;22;5;10;3;4;1;0;0;1;1;52
;52218;Germay;1;1;0;8;4;9;2;8;3;0;0;1;1;39
;52219;Germisay;0;0;0;6;0;0;1;1;0;0;0;1;1;10
;52220;Giey-sur-Aujon;9;0;0;25;2;14;6;18;5;0;0;5;5;90
;52221;Gillancourt;11;0;0;27;3;17;4;4;3;0;0;1;4;76
;52222;Gillaumé;2;0;0;6;0;4;1;4;1;0;0;0;1;19
;52227;Graffigny-Chemin;10;0;0;43;3;36;9;27;8;0;0;3;8;147
;52229;Grenant;14;0;0;26;4;17;9;14;3;0;0;1;5;94
;52230;Gudmont-Villiers;27;0;0;54;9;39;15;22;11;0;0;5;12;195
;52231;Guindrecourt-aux-Ormes;2;0;0;20;1;16;4;12;2;0;0;2;2;62
;52232;Guindrecourt-sur-Blaise;4;0;0;6;0;3;1;11;3;0;0;2;1;31
;52233;Guyonvelle;3;0;0;19;2;15;6;11;3;0;0;4;12;75
;52234;Hâcourt;6;0;0;16;2;4;2;5;0;0;0;2;4;41
;52235;Hallignicourt;32;1;0;41;9;33;18;25;8;0;0;2;11;180
;52237;Harréville-les-Chanteurs;17;1;1;49;7;48;9;26;7;0;0;5;8;178
;52242;Haute-Amance;58;3;0;204;21;119;57;80;28;1;1;26;36;635
;52243;Huilliécourt;9;0;0;20;4;17;5;7;3;0;0;3;4;72
;52244;Humbécourt;84;2;0;151;21;112;43;69;15;0;0;8;19;524
;52245;Humberville;5;0;0;17;2;6;4;7;1;0;0;2;1;45
;52246;Humes-Jorquenay;65;2;1;128;16;82;43;40;10;2;0;6;19;414
;52247;Illoud;13;0;0;70;5;36;6;22;7;0;0;3;9;171
;52248;Is-en-Bassigny;49;0;1;117;24;56;39;52;8;1;0;6;17;369
;52249;Isômes;13;0;0;27;7;31;12;14;6;0;0;0;12;122
;52250;Joinville;249;7;3;409;88;329;120;220;59;3;1;36;61;1586
;52251;Jonchery;131;2;1;192;51;129;44;80;19;0;1;14;16;679
;52253;Juzennecourt;16;0;0;45;9;28;16;16;4;1;0;6;7;150
;52254;Lachapelle-en-Blaisy;11;0;1;13;7;14;1;2;1;0;0;0;2;53
;52256;Lafauche;6;0;0;8;3;14;1;5;1;0;0;1;0;39
;52257;Laferté-sur-Amance;12;0;1;43;9;33;13;20;8;2;0;11;3;157
;52258;Laferté-sur-Aube;23;1;0;61;5;42;25;33;19;0;0;9;22;240
;52260;Lamancine;10;0;0;25;2;14;4;15;0;1;0;5;3;80
;52264;Laneuvelle;4;1;0;10;2;20;2;9;4;0;0;0;3;55
;52265;Bayard-sur-Marne;106;1;0;284;56;177;62;101;23;0;0;8;35;852
;52267;Laneuville-au-Pont;25;0;0;51;5;31;12;20;6;1;0;0;7;158
;52269;Langres;923;20;4;1103;265;714;423;443;129;12;2;66;143;4246
;52271;Lanques-sur-Rognon;18;1;0;42;6;23;8;26;8;0;0;1;10;144
;52272;Lanty-sur-Aube;1;0;0;34;2;17;5;9;6;1;0;4;1;80
;52273;Larivière-Arnoncourt;10;1;0;21;5;16;7;6;2;0;0;3;8;80
;52274;Latrecey-Ormoy-sur-Aube;17;2;1;65;9;29;12;26;8;0;0;8;7;184
;52275;Lavernoy;3;0;0;17;0;11;2;6;5;0;0;3;3;51
;52276;Laville-aux-Bois;22;1;0;56;9;28;8;18;5;1;0;5;7;161
;52277;Lavilleneuve;4;0;0;18;1;5;5;6;3;0;0;1;5;48
;52282;Leffonds;28;0;0;76;8;49;17;21;6;0;0;5;3;213
;52284;Leschères-sur-le-Blaiseron;3;1;0;20;0;11;2;8;5;0;0;0;2;53
;52286;Leurville;3;0;0;17;1;8;1;11;2;0;0;1;3;48
;52287;Levécourt;7;0;0;18;7;8;5;7;3;0;0;2;3;60
