Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Occitanie;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;12174;Olemps;490;6;1;706;153;437;158;222;56;1;0;37;85;2351
;12175;Ols-et-Rinhodes;14;0;0;26;8;23;5;11;5;0;0;4;4;101
;12176;Onet-le-Château;2226;24;27;3296;509;1598;592;836;196;59;1;124;247;9735
;12177;Palmas d'Aveyron;64;1;0;186;32;133;46;74;32;0;0;20;40;628
;12178;Paulhe;36;0;0;73;13;53;15;29;11;2;0;6;11;250
;12179;Peux-et-Couffouleux;4;0;0;17;1;13;1;8;4;0;0;7;5;59
;12180;Peyreleau;5;0;0;16;4;12;5;7;2;0;0;1;12;64
;12181;Peyrusse-le-Roc;7;1;0;44;4;28;4;26;9;1;0;9;7;140
;12182;Pierrefiche;15;0;0;66;8;25;28;28;10;2;0;8;17;208
;12183;Plaisance;17;0;0;58;5;24;9;23;7;0;0;12;10;164
;12184;Pomayrols;5;0;0;15;0;14;7;7;2;0;0;5;5;59
;12185;Pont-de-Salars;114;2;1;395;41;244;63;121;51;2;1;24;51;1111
;12186;Pousthomy;9;0;0;41;6;28;11;18;15;0;0;10;15;154
;12187;Prades-d'Aubrac;17;0;0;62;6;31;14;25;15;0;0;10;11;192
;12188;Prades-Salars;10;0;0;79;8;41;17;28;4;0;0;7;5;200
;12189;Pradinas;23;1;0;63;13;56;17;34;8;1;0;13;11;241
;12190;Prévinquières;19;0;0;57;5;44;17;32;13;1;0;10;5;204
;12191;Privezac;25;1;1;80;8;55;16;30;9;0;0;9;20;254
;12192;Mounes-Prohencoux;5;0;0;39;4;26;13;14;7;1;0;6;19;135
;12193;Pruines;8;2;0;57;6;39;17;41;5;0;0;14;10;199
;12194;Quins;61;1;0;207;31;102;50;69;19;1;0;15;22;579
;12195;Rebourguil;14;0;0;61;2;44;3;25;11;1;0;8;7;177
;12197;Réquista;115;3;1;444;41;265;69;174;84;0;1;73;68;1339
;12198;Rieupeyroux;167;1;1;465;55;259;98;180;63;4;1;50;62;1407
;12199;Rignac;156;0;0;424;52;264;94;153;35;3;0;44;69;1295
;12200;Rivière-sur-Tarn;77;2;1;191;17;158;48;100;33;1;0;29;33;690
;12201;Rodelle;97;1;3;228;38;143;50;78;23;3;0;19;47;729
;12202;Rodez;3404;42;15;5010;961;2717;1214;1323;319;53;10;188;529;15786
;12203;Roquefort-sur-Soulzon;32;1;1;181;12;90;25;55;14;2;0;15;9;437
;12204;La Roque-Sainte-Marguerite;16;1;0;37;3;31;9;15;10;0;0;10;8;141
;12205;La Rouquette;74;2;0;142;31;88;29;77;24;1;0;22;26;515
;12206;Roussennac;45;0;2;154;14;83;29;45;24;1;0;20;25;442
;12207;Rullac-Saint-Cirq;13;0;1;84;5;31;17;21;15;0;0;6;16;209
;12208;Saint-Affrique;702;21;3;1378;254;935;368;561;182;9;1;127;202;4743
;12209;Saint-Amans-des-Cots;43;0;0;150;19;94;31;52;20;0;2;12;46;469
;12210;Saint-André-de-Najac;30;2;0;74;8;52;24;32;13;1;0;19;18;273
;12211;Saint-André-de-Vézines;22;1;0;43;2;14;6;13;1;2;1;9;6;121
;12212;Saint-Beaulize;6;0;0;16;1;11;4;9;5;0;0;5;5;62
;12213;Saint-Beauzély;42;1;0;97;17;66;26;52;30;4;0;12;20;368
;12214;Saint-Chély-d'Aubrac;37;0;0;108;10;59;20;40;12;0;2;16;18;323
;12215;Saint-Christophe-Vallon;96;4;1;239;40;167;58;121;34;2;0;28;38;829
;12216;Saint-Côme-d'Olt;132;1;0;233;48;181;76;109;50;3;1;40;69;944
;12217;Sainte-Croix;71;1;0;141;21;109;31;66;26;0;0;21;44;531
;12219;Sainte-Eulalie-d'Olt;29;0;0;67;13;50;25;47;11;0;0;7;24;273
;12220;Sainte-Eulalie-de-Cernon;10;0;0;64;8;42;13;39;5;0;0;3;10;195
;12221;Saint-Félix-de-Lunel;21;0;0;82;5;41;15;32;5;0;0;10;18;230
;12222;Saint-Félix-de-Sorgues;18;1;0;39;4;22;15;12;6;0;0;2;7;127
;12223;Argences en Aubrac;95;1;0;331;45;206;81;163;56;1;1;46;99;1125
;12224;Saint Geniez d'Olt et d'Aubrac;185;2;2;362;77;275;121;182;42;2;0;52;106;1405
;12225;Saint-Georges-de-Luzençon;113;0;1;379;44;206;64;157;38;3;0;25;33;1063
;12226;Saint-Hippolyte;41;2;0;54;14;59;16;46;15;1;0;15;23;285
;12227;Saint-Igest;11;0;0;45;5;21;9;13;3;1;0;7;3;120
;12228;Saint-Izaire;14;0;0;59;4;53;17;30;11;1;0;15;6;210
;12229;Saint-Jean-d'Alcapiès;20;2;0;47;10;43;10;24;8;0;0;4;6;175
;12230;Saint-Jean-Delnous;26;0;0;114;9;68;16;42;10;0;0;3;14;303
;12231;Saint-Jean-du-Bruel;45;2;0;134;17;58;31;43;23;1;1;23;25;403
;12232;Saint-Jean-et-Saint-Paul;15;3;0;46;5;41;11;26;8;0;0;9;6;171
;12233;Saint-Juéry;7;3;0;42;1;28;8;22;12;1;0;9;5;139
;12234;Sainte-Juliette-sur-Viaur;53;0;0;129;16;66;20;48;8;0;0;11;16;367
;12235;Saint-Just-sur-Viaur;6;1;0;39;2;22;6;24;12;2;0;7;13;135
;12236;Saint-Laurent-de-Lévézou;7;0;0;43;5;27;2;11;3;0;0;1;0;99
;12237;Saint-Laurent-d'Olt;32;1;0;133;17;110;22;68;22;0;0;10;30;443
;12238;Saint-Léons;13;0;0;85;10;65;17;41;13;0;0;10;14;268
;12239;Saint-Martin-de-Lenne;17;0;0;61;11;42;14;18;12;0;0;10;15;200
;12240;Saint-Parthem;39;1;0;66;6;45;19;37;12;1;0;12;8;247
;12241;Sainte-Radegonde;261;5;0;399;70;219;99;108;31;1;3;20;58;1274
;12242;Saint-Rémy;37;0;0;73;13;42;16;36;11;0;0;7;14;249
;12243;Saint-Rome-de-Cernon;51;1;0;175;25;99;43;87;30;0;0;23;25;559
;12244;Saint-Rome-de-Tarn;71;1;0;144;22;97;34;72;27;2;0;17;31;518
;12246;Saint-Santin;35;1;0;129;10;71;27;57;19;0;0;15;13;378
;12247;Saint-Saturnin-de-Lenne;21;1;0;73;8;42;13;41;20;0;0;12;22;254
;12248;Saint-Sernin-sur-Rance;37;1;0;111;9;68;29;38;16;0;0;13;13;334
;12249;Saint-Sever-du-Moustier;13;0;0;29;8;28;6;12;5;0;1;10;4;116
;12250;Saint-Symphorien-de-Thénières;19;0;1;39;3;38;7;18;9;0;0;7;18;160
;12251;Saint-Victor-et-Melvieu;25;1;1;60;7;52;15;30;16;0;0;7;6;220
;12252;Salles-Courbatiès;33;1;1;92;15;60;22;47;19;1;0;17;11;320
;12253;Salles-Curan;48;0;0;274;10;168;48;107;37;3;0;40;34;770
;12254;Salles-la-Source;226;5;0;516;97;323;113;180;45;3;0;29;84;1621
;12255;Salmiech;68;0;1;147;19;102;27;73;21;0;0;17;29;504
;12256;Salvagnac-Cajarc;29;1;0;68;18;45;33;39;8;0;0;15;15;272
;12257;Causse-et-Diège;58;5;0;131;40;98;30;78;21;0;0;12;29;503
;12258;La Salvetat-Peyralès;95;3;0;176;32;107;60;87;32;1;0;35;32;661
;12259;Sanvensa;54;4;1;133;16;85;40;65;30;2;0;30;22;482
;12260;Sauclières;14;1;0;29;1;18;6;15;3;0;0;5;5;99
;12261;Saujac;13;0;0;22;3;17;6;7;6;0;0;5;4;83
;12262;Sauveterre-de-Rouergue;66;1;0;117;25;88;40;60;21;1;0;15;22;457
;12263;Savignac;62;4;0;151;31;102;61;62;22;0;1;12;28;536
;12264;Sébazac-Concourès;471;2;3;702;136;403;180;242;51;10;0;39;102;2341
;12265;Sébrazac;44;0;1;51;14;64;25;36;11;0;0;15;37;298
;12266;Ségur;19;0;0;112;2;75;11;49;15;0;0;9;14;304
;12267;La Selve;26;0;0;121;9;85;17;40;21;0;0;19;20;358
;12268;Sénergues;25;3;0;70;6;46;27;47;21;0;0;14;11;269
;12269;La Serre;5;0;0;25;3;21;4;12;5;0;0;2;6;83
;12270;Sévérac d'Aveyron;280;3;2;842;102;605;192;396;141;7;4;95;145;2814
;12272;Sonnac;45;2;0;93;11;74;21;41;13;0;0;11;15;326
;12273;Soulages-Bonneval;21;0;0;62;5;40;15;28;6;0;0;7;11;196
;12274;Sylvanès;4;1;0;23;2;14;3;9;3;0;0;4;3;67
;12275;Tauriac-de-Camarès;0;0;0;7;1;6;2;3;0;0;0;4;4;27
;12276;Tauriac-de-Naucelle;23;0;0;73;10;43;24;37;13;1;1;10;17;253
;12277;Taussac;54;0;1;83;13;52;32;48;16;3;0;16;27;344
;12278;Tayrac;15;1;0;29;5;29;8;17;7;0;0;4;3;119
;12280;Thérondels;31;2;2;68;11;41;29;32;13;1;0;15;29;273
;12281;Toulonjac;91;3;2;150;27;99;42;53;24;2;0;16;19;528
;12282;Tournemire;22;1;0;72;15;45;25;41;9;0;1;6;11;249
;12283;Trémouilles;28;0;0;95;15;60;21;38;13;0;1;18;11;301
;12284;Le Truel;28;1;0;83;9;44;17;28;8;0;0;4;11;233
;12286;Vabres-l'Abbaye;115;3;0;267;37;209;54;119;32;0;0;25;40;901
;12287;Vailhourles;36;4;0;120;18;96;46;57;31;0;0;22;26;455
;12288;Valady;129;1;3;337;56;231;88;143;45;2;0;26;46;1106
;12289;Valzergues;20;0;0;50;4;36;6;16;8;0;0;9;3;153
;12290;Vaureilles;38;1;0;97;9;50;31;49;12;3;1;11;18;321
;12291;Verrières;21;3;0;76;9;34;18;29;11;0;0;10;16;227
;12292;Versols-et-Lapeyre;30;2;0;89;11;47;24;34;9;0;1;9;6;263
;12293;Veyreau;6;1;0;22;1;19;5;14;4;0;0;3;4;79
;12294;Vézins-de-Lévézou;17;0;1;119;11;93;16;68;17;0;0;18;22;383
;12295;Viala-du-Pas-de-Jaux;4;0;0;21;2;10;8;7;3;0;0;2;1;59
;12296;Viala-du-Tarn;21;2;0;87;11;62;24;31;14;0;0;19;17;287
;12297;Le Vibal;26;0;0;119;13;71;20;50;16;0;0;7;10;334
;12298;Villecomtal;37;1;0;76;15;53;25;35;26;1;0;17;21;307
;12299;Villefranche-de-Panat;52;0;0;172;14;100;35;58;27;0;0;19;29;506
;12300;Villefranche-de-Rouergue;1245;18;7;1880;483;1354;717;877;239;10;3;215;384;7430
;12301;Villeneuve;178;4;1;384;64;276;108;189;74;5;1;61;78;1423
;12303;Vimenet;33;1;0;49;3;37;14;22;10;0;0;7;9;184
;12305;Viviez;144;2;2;271;50;190;89;142;59;2;0;28;58;1038
;12307;Curan;10;0;0;58;5;38;7;33;18;0;0;12;7;189
;ND;ND;69;1;1;137;6;45;12;26;4;0;0;2;6;309
;Total département;;26803;543;145;55788;9102;35892;14169;22558;7278;435;93;5601;9305;187712
Gard;29141;Loqueffret;0;0;0;1;0;0;0;0;1;0;0;0;0;2
;30001;Aigaliers;54;0;0;94;25;59;37;32;15;0;0;6;18;342
;30002;Aigremont;72;0;0;141;28;96;43;41;17;0;0;14;19;472
;30003;Aigues-Mortes;1183;18;5;1586;361;967;480;493;126;16;1;79;155;5471
;30004;Aigues-Vives;391;11;3;611;140;385;157;173;38;8;1;30;69;2018
;30005;Aiguèze;26;0;0;40;7;20;12;13;10;0;0;4;7;138
;30006;Aimargues;534;13;16;1560;162;676;227;379;111;13;0;56;78;3825
;30007;Alès;5138;77;48;5929;1433;3870;2164;2286;610;96;6;345;756;22758
;30008;Allègre-les-Fumades;98;1;0;145;23;73;40;80;18;1;0;19;25;524
;30009;Alzon;14;0;0;30;5;22;7;18;8;0;0;7;4;116
;30010;Anduze;401;7;5;495;129;382;246;238;67;4;1;40;112;2127
;30011;Les Angles;1756;17;17;1519;516;885;533;430;90;14;0;57;152;5985
;30012;Aramon;523;9;3;750;165;503;257;301;62;9;1;29;83;2694
;30013;Argilliers;48;1;0;98;14;64;23;31;7;4;0;8;8;307
;30014;Arpaillargues-et-Aureillac;144;2;3;219;44;116;69;70;17;4;0;10;36;735
;30015;Arphy;13;0;0;19;5;27;15;15;4;0;0;6;6;110
;30016;Arre;15;0;0;44;10;34;12;30;12;0;0;6;13;176
;30017;Arrigas;24;1;0;37;8;23;20;21;5;0;0;3;4;147
;30018;Aspères;52;0;0;119;6;59;23;40;6;2;0;3;11;321
;30019;Aubais;365;4;2;515;110;337;154;177;25;8;0;24;76;1797
;30020;Aubord;334;4;3;480;92;303;132;151;46;6;0;28;40;1619
;30021;Aubussargues;52;0;0;83;17;47;22;15;10;1;0;10;14;272
;30022;Aujac;19;1;0;23;5;18;7;14;4;0;0;10;8;110
;30023;Aujargues;107;2;0;166;33;101;47;73;12;2;0;9;16;570
;30024;Aulas;46;1;0;71;22;48;39;33;13;0;0;7;19;299
;30025;Aumessas;27;2;0;27;9;19;17;22;6;0;1;7;7;145
;30026;Avèze;105;3;1;146;41;135;76;87;26;0;0;28;33;681
;30027;Bagard;351;6;4;473;142;305;146;182;53;5;0;33;68;1769
;30028;Bagnols-sur-Cèze;2351;32;14;2627;711;2006;1061;1279;340;59;2;172;282;10937
;30029;Barjac;182;3;0;265;53;185;93;125;44;7;0;36;43;1036
;30030;Baron;37;0;0;75;9;49;16;25;9;1;1;2;7;233
;30031;La Bastide-d'Engras;37;0;0;35;8;28;8;13;6;0;0;3;9;147
;30032;Beaucaire;1322;17;4;2461;385;1909;637;1238;382;18;1;191;240;8806
;30033;Beauvoisin;553;8;4;929;181;622;199;347;57;5;0;35;69;3008
;30034;Bellegarde;752;13;1;1377;218;924;303;493;130;10;1;66;92;4381
;30035;Belvézet;32;0;0;33;13;35;13;21;4;3;0;7;13;173
;30036;Bernis;486;12;1;774;150;507;199;221;26;2;0;32;64;2475
;30037;Bessèges;228;5;0;298;84;241;203;180;82;2;0;64;121;1508
;30038;Bez-et-Esparon;28;1;0;34;12;46;17;35;12;0;0;9;20;214
;30039;Bezouce;266;5;3;412;79;283;137;174;44;5;0;29;44;1480
;30040;Blandas;9;0;0;25;5;17;7;12;4;0;0;2;5;87
;30041;Blauzac;187;3;0;207;50;137;71;85;18;3;0;15;42;818
;30042;Boisset-et-Gaujac;297;5;1;499;106;289;139;155;51;5;2;35;58;1642
;30043;Boissières;75;2;0;124;29;69;25;26;6;2;0;3;12;374
;30044;Bonnevaux;6;0;0;7;0;8;1;9;6;0;0;2;1;41
;30045;Bordezac;35;0;0;53;15;40;31;28;13;0;0;8;18;243
;30046;Boucoiran-et-Nozières;69;4;1;172;25;111;49;81;24;1;0;15;18;571
;30047;Bouillargues;964;12;7;1193;288;735;386;383;95;15;0;41;105;4225
;30048;Bouquet;28;3;0;35;9;23;15;14;5;1;0;2;6;141
;30049;Bourdic;39;0;0;72;16;54;16;29;0;1;0;3;7;237
;30050;Bragassargues;17;1;0;34;5;24;9;16;3;0;0;7;8;125
;30051;Branoux-les-Taillades;175;5;0;220;46;157;77;119;31;1;0;29;32;891
;30052;Bréau-Mars;55;0;0;110;31;63;46;50;23;2;0;11;31;422
;30053;Brignon;70;2;2;141;25;75;40;50;8;0;0;8;13;434
;30054;Brouzet-lès-Quissac;20;1;0;60;4;38;16;22;9;0;0;4;7;181
;30055;Brouzet-lès-Alès;69;2;0;113;25;78;30;58;16;1;0;11;24;425
;30056;La Bruguière;39;0;0;61;9;39;10;20;4;2;0;6;12;201
;30057;Cabrières;207;1;3;276;52;203;73;105;26;8;0;26;25;1006
;30058;La Cadière-et-Cambo;26;1;0;29;6;33;17;21;4;0;0;0;8;146
;30059;Le Cailar;285;12;3;490;79;305;134;156;33;3;1;22;43;1565
;30060;Caissargues;790;8;8;1211;223;459;255;228;37;15;0;27;69;3329
;30061;La Calmette;303;5;0;417;81;295;93;149;48;2;0;27;49;1469
;30062;Calvisson;731;15;1;1199;197;640;281;323;72;16;0;48;121;3644
;30064;Campestre-et-Luc;7;1;0;18;4;14;7;5;5;1;0;8;4;75
;30065;Canaules-et-Argentières;50;0;1;73;16;39;28;33;9;2;0;9;16;275
;30066;Cannes-et-Clairan;56;0;0;107;14;58;22;35;10;3;0;9;17;332
;30067;La Capelle-et-Masmolène;47;1;0;79;21;54;17;36;8;2;0;10;11;287
;30068;Cardet;112;3;2;219;35;125;53;74;24;2;0;7;34;690
;30069;Carnas;53;3;0;88;18;48;23;32;8;1;0;5;5;286
;30070;Carsan;95;0;2;147;34;111;50;52;14;0;0;14;26;546
;30071;Cassagnoles;59;2;0;84;14;50;22;23;6;0;0;4;7;272
;30072;Castelnau-Valence;34;2;0;71;7;50;20;41;6;0;0;7;9;248
;30073;Castillon-du-Gard;216;3;1;364;64;232;94;107;34;6;0;18;38;1177
;30074;Causse-Bégon;0;0;0;5;1;3;0;5;1;0;0;0;0;15
;30075;Caveirac;653;5;3;836;206;432;245;225;44;9;0;31;88;2778
;30076;Cavillargues;134;4;1;163;35;96;50;62;17;2;0;13;23;601
;30077;Cendras;142;6;0;224;60;205;93;142;37;4;1;28;48;990
;30079;Chambon;24;1;1;45;10;18;15;17;4;0;0;9;5;149
;30080;Chamborigaud;58;1;0;104;18;60;49;45;21;0;0;19;18;393
;30081;Chusclan;152;3;4;198;31;125;62;67;19;2;0;15;22;701
;30082;Clarensac;594;7;4;822;198;510;209;206;53;14;2;36;81;2736
;30083;Codognan;307;11;4;474;99;286;127;178;54;10;0;22;51;1623
;30084;Codolet;64;0;0;121;26;74;47;52;8;1;0;8;11;413
;30085;Collias;114;1;1;182;46;153;70;80;14;2;0;16;34;714
;30086;Collorgues;55;3;0;117;28;87;28;42;13;4;0;8;11;396
;30087;Colognac;19;0;0;30;5;36;11;16;8;0;0;2;12;140
;30088;Combas;65;1;0;118;25;88;29;45;13;0;0;9;11;404
;30089;Comps;191;4;0;353;57;219;74;122;35;2;0;12;35;1103
;30090;Concoules;28;0;0;52;8;20;16;21;7;0;0;11;9;174
;30091;Congénies;209;2;1;317;76;205;73;111;26;5;0;23;39;1088
;30092;Connaux;223;6;0;333;83;210;115;122;26;4;0;20;27;1170
;30093;Conqueyrac;10;0;0;23;4;9;7;5;3;0;0;1;4;66
;30094;Corbès;23;1;0;22;2;18;6;16;3;0;0;4;6;101
;30095;Corconne;54;5;0;105;21;77;37;49;11;0;0;10;8;377
;30096;Cornillon;101;0;0;181;23;96;48;73;14;2;0;13;27;579
;30097;Courry;38;0;1;41;14;38;20;16;10;0;0;5;15;199
;30098;Crespian;39;0;0;93;12;63;13;25;4;3;0;7;10;268
;30099;Cros;29;1;0;37;11;32;18;22;7;0;0;5;12;174
;30100;Cruviers-Lascours;67;1;0;145;19;80;29;38;15;1;1;9;17;422
;30101;Deaux;92;1;1;125;22;74;42;31;8;1;0;4;20;422
;30102;Dions;64;2;0;84;21;74;54;44;13;1;0;11;9;377
;30103;Domazan;141;1;2;206;46;119;51;62;17;7;1;11;18;681
;30104;Domessargues;78;1;1;149;13;98;24;51;7;1;0;9;14;445
;30105;Dourbies;21;0;0;15;6;13;5;8;4;0;0;3;2;78
;30106;Durfort-et-Saint-Martin-de-Sossenac;78;3;0;118;24;95;41;79;26;2;0;14;29;511
;30107;Estézargues;66;3;1;108;25;77;29;38;10;0;0;6;22;385
;30108;L'Estréchure;17;0;1;27;2;9;13;11;9;1;0;5;3;99
;30109;Euzet;56;1;2;78;12;52;27;23;6;3;0;4;10;275
;30110;Flaux;49;1;0;58;16;43;31;23;8;1;0;3;12;245
;30111;Foissac;50;0;0;73;22;43;25;33;6;2;0;7;12;274
;30112;Fons;155;5;1;271;50;185;70;84;26;2;0;16;24;887
;30113;Fons-sur-Lussan;20;0;1;39;7;36;18;18;7;0;0;10;17;172
;30114;Fontanès;64;1;1;120;15;73;46;44;20;1;0;10;19;413
;30115;Fontarèches;34;0;0;53;15;36;11;13;7;1;0;6;13;190
;30116;Fournès;89;1;2;184;36;143;51;98;23;0;0;17;21;666
;30117;Fourques;363;2;5;603;109;344;130;173;44;6;1;23;58;1861
;30119;Fressac;11;2;0;30;3;18;4;20;6;1;0;3;3;102
;30120;Gagnières;101;0;0;143;30;125;64;80;24;0;0;19;33;619
;30121;Gailhan;28;0;0;51;10;34;8;19;6;2;0;3;3;164
;30122;Gajan;78;2;0;141;32;82;44;55;16;3;0;14;21;488
;30123;Gallargues-le-Montueux;467;8;2;808;147;439;176;196;50;9;0;27;56;2383
;30124;Le Garn;29;0;0;48;11;32;10;16;6;1;0;3;5;162
;30125;Garons;612;8;5;794;187;558;243;333;67;10;0;56;65;2937
;30126;Garrigues-Sainte-Eulalie;98;1;1;162;22;96;35;43;10;1;0;9;20;498
;30127;Gaujac;128;4;2;227;47;151;46;70;14;0;0;19;24;732
;30128;Générac;479;13;7;754;156;484;181;264;71;18;0;37;69;2533
;30129;Générargues;97;1;0;111;31;90;56;54;11;3;0;8;16;477
;30130;Génolhac;83;2;0;125;35;91;49;68;29;0;0;19;41;541
;30131;Goudargues;134;1;0;178;40;124;69;80;35;3;0;23;35;722
;30132;La Grand-Combe;299;5;2;472;123;430;196;358;129;2;2;116;113;2246
;30133;Le Grau-du-Roi;1608;23;7;1759;469;1011;559;582;118;15;1;73;182;6407
;30134;Issirac;20;0;0;41;10;32;13;27;9;0;1;13;8;173
;30135;Jonquières-Saint-Vincent;353;2;3;690;109;479;148;279;66;1;1;43;61;2235
;30136;Junas;108;3;0;212;39;130;55;76;14;3;0;17;30;688
;30137;Lamelouze;7;2;0;20;5;16;4;7;4;0;0;6;5;77
;30138;Langlade;338;8;5;458;102;240;119;119;40;10;1;18;53;1511
;30139;Lanuéjols;10;2;0;60;7;49;12;30;7;0;0;14;6;197
;30140;Lasalle;95;2;0;141;30;102;78;80;58;2;0;31;45;665
;30141;Laudun-l'Ardoise;668;8;5;1088;199;722;330;397;78;4;2;45;124;3669
;30142;Laval-Pradel;129;0;1;211;35;147;63;87;29;5;0;27;32;768
;30143;Laval-Saint-Roman;30;0;0;43;6;29;16;20;5;0;0;4;4;158
;30144;Lecques;34;1;0;78;9;53;32;27;10;2;0;4;7;257
;30145;Lédenon;171;3;2;299;58;201;90;122;30;1;1;23;33;1034
;30146;Lédignan;150;1;1;275;54;202;50;112;27;1;2;29;39;942
;30147;Lézan;159;1;1;266;33;158;64;131;31;1;0;23;38;907
;30148;Liouc;24;0;0;79;7;34;19;26;8;0;0;2;5;204
;30149;Lirac;126;3;0;150;43;96;53;61;14;3;0;14;25;588
;30150;Logrian-Florian;26;2;0;52;10;33;25;17;2;1;0;1;3;173
;30151;Lussan;53;1;1;113;29;52;32;43;10;2;0;21;21;378
;30152;Les Mages;288;6;1;384;73;208;130;148;38;6;1;28;55;1366
;30153;Malons-et-Elze;5;0;0;13;4;11;7;13;10;0;0;4;7;74
;30154;Mandagout;53;1;0;60;18;42;28;39;11;1;0;13;24;291
;30155;Manduel;894;8;4;1249;279;827;326;425;103;11;0;67;101;4295
;30156;Marguerittes;1201;19;4;1535;372;1090;511;570;147;18;1;79;166;5714
;30158;Martignargues;46;2;0;83;18;43;23;26;6;1;0;9;15;272
;30159;Le Martinet;57;4;1;91;24;82;42;48;15;0;1;15;17;397
;30160;Maruéjols-lès-Gardon;25;0;0;43;2;26;8;19;4;0;0;4;7;139
;30161;Massanes;21;0;0;36;6;30;9;10;1;0;0;6;2;121
;30162;Massillargues-Attuech;86;1;0;117;21;87;44;61;20;1;0;15;38;492
;30163;Mauressargues;21;0;0;33;7;15;9;9;3;1;0;3;2;103
;30164;Méjannes-le-Clap;116;2;1;139;28;98;50;49;15;1;0;11;18;528
;30165;Méjannes-lès-Alès;183;4;2;311;45;160;64;92;30;4;0;26;44;966
;30166;Meynes;251;1;0;406;84;319;115;180;35;4;0;41;41;1476
;30167;Meyrannes;91;2;0;147;33;96;61;66;21;0;0;12;28;557
;30168;Mialet;81;5;0;90;34;71;40;42;19;0;1;14;30;428
;30169;Milhaud;692;8;5;961;231;717;310;370;89;6;2;57;92;3540
;30170;Molières-Cavaillac;108;0;0;184;38;119;53;83;29;0;2;17;28;662
;30171;Molières-sur-Cèze;80;3;0;144;35;136;90;91;31;0;0;32;54;695
;30172;Monoblet;63;2;0;105;22;94;38;57;26;2;0;22;26;457
;30173;Mons;256;5;3;355;88;208;98;114;25;8;1;18;39;1217
;30174;Montaren-et-Saint-Médiers;185;0;2;253;70;159;96;105;32;1;1;19;45;968
;30175;Montclus;18;1;0;28;6;26;12;14;6;1;0;3;5;120
;30176;Montdardier;25;0;0;25;9;28;11;22;3;1;0;12;8;145
;30177;Monteils;96;3;2;121;31;74;47;45;12;2;1;13;19;467
;30178;Montfaucon;175;5;1;303;63;190;87;96;18;1;0;8;35;981
;30179;Montfrin;294;9;2;522;101;411;167;204;60;8;0;51;62;1891
;30180;Montignargues;47;1;0;107;29;88;37;42;9;1;0;6;10;376
;30181;Montmirat;25;1;0;74;11;53;15;28;12;0;0;4;9;233
;30182;Montpezat;134;3;0;237;41;135;58;87;24;1;0;15;15;751
;30183;Moulézan;33;1;0;117;18;72;25;39;7;0;0;13;13;340
;30184;Moussac;150;3;0;278;36;170;60;120;35;0;0;29;17;898
;30185;Mus;159;1;0;308;61;210;67;86;31;2;2;17;29;974
;30186;Nages-et-Solorgues;303;5;2;359;89;203;96;92;17;8;0;8;30;1212
;30187;Navacelles;36;1;0;68;8;31;18;14;5;0;0;12;7;202
;30188;Ners;88;1;0;148;24;100;38;65;17;0;1;8;10;501
;30189;Nîmes;18721;241;178;20145;5700;14045;6963;8503;2188;362;20;1071;1980;80117
;30191;Orsan;174;0;1;242;56;135;53;64;16;3;0;9;27;780
;30192;Orthoux-Sérignac-Quilhan;47;0;1;94;14;52;29;39;11;2;0;12;13;315
;30193;Parignargues;72;0;1;92;19;78;31;44;11;0;1;9;19;377
;30194;Peyremale;30;0;0;36;14;39;29;22;8;1;0;12;8;200
;30195;Peyrolles;3;0;0;5;1;6;2;2;1;0;0;4;1;25
;30196;Le Pin;56;3;0;84;16;62;23;41;6;0;0;9;7;307
;30197;Les Plans;33;0;0;57;7;31;11;18;7;1;0;6;4;175
;30198;Les Plantiers;26;0;0;26;9;19;11;19;8;1;0;4;6;131
;30199;Pommiers;10;0;0;3;0;6;5;5;3;0;0;0;3;35
;30200;Pompignan;72;1;0;134;29;90;46;80;25;1;0;12;11;501
;30201;Ponteils-et-Brésis;22;0;0;50;7;37;10;40;8;0;0;20;24;219
;30202;Pont-Saint-Esprit;1096;21;3;1474;419;1211;595;789;228;13;2;125;232;6207
;30203;Portes;23;1;0;67;7;31;16;39;18;0;0;14;11;228
;30204;Potelières;37;2;1;78;10;58;26;32;10;2;0;9;8;273
;30205;Pougnadoresse;31;0;0;43;11;25;20;17;8;0;1;10;15;181
;30206;Poulx;642;16;2;924;207;515;208;248;58;10;1;26;79;2938
;30207;Pouzilhac;67;0;2;131;32;88;38;47;11;2;0;15;13;447
;30208;Puechredon;3;0;0;6;3;6;0;5;1;0;0;1;1;26
;30209;Pujaut;718;15;7;788;223;476;238;194;54;10;0;29;84;2836
;30210;Quissac;281;8;4;578;114;408;174;264;63;6;0;57;73;2030
;30211;Redessan;426;11;2;698;147;479;173;271;55;7;0;40;60;2370
;30212;Remoulins;249;5;2;324;60;277;135;174;50;2;1;37;44;1361
;30213;Revens;1;1;0;8;1;2;0;1;1;0;0;0;0;15
;30214;Ribaute-les-Tavernes;175;2;2;407;78;256;100;134;36;2;1;41;54;1286
